id,sentiment_score
cmm7a5caw02f30d216vfsre1g,0.38076579570770264
cmlzko3fa01n5083zbas1w2sl,0.4098708927631378
cmlzknnby004u083z0eyydfjy,0.4008796811103821
cmlzko6t7021j083zddlt4laq,-0.41863954067230225
cmm7a5f9302yi0d216smba0mr,0.4009076654911041
cmlzknxie013h083zc6hz1ot3,-0.46527722477912903
cmlzknvte00x6083z4steuroo,-0.43365412950515747
cmlzkno7l007d083z1zm02sgv,-0.45510321855545044
cmlzko4a001r2083zc0mjn73z,-0.4221923351287842
cmm7a593p01vh0d21sywttvon,-0.45425769686698914
cmm7a50s600iy0d21ul2kui8d,-0.46491292119026184
cmlzkntae00oj083zaif16xv3,-0.44453418254852295
cmm7a5eik02tj0d21h3j1uibo,-0.41751793026924133
cmm7a5dry02oi0d21m8donye7,-0.416252076625824
cmm7a57mc01m70d21kd1jzbeb,-0.47575056552886963
cmm7a501i00e80d21dq38bbww,-0.46879518032073975
cmm7a4yjz004v0d212khiovw9,-0.4327927827835083
cmlzknp2l00ak083zopzaqhy7,-0.40950360894203186
cmlzko8hu028p083zqr6t98au,0.40805914998054504
cmlzko0vq01fb083zv9xafywn,-0.4156460762023926
cmm7a51ir00np0d21ordm5d3a,-0.44752970337867737
cmlzko7nm0252083zttp6m555,-0.4461720287799835
cmlzknwnw0109083zf0731gic,-0.41281983256340027
cmlzknrm100j3083zxmeliybq,-0.49890875816345215
cmlzkoa6m02fq083z8y46g10i,-0.44347772002220154
cmlzko9c802c8083z2f634pfi,-0.5712869763374329
cmlzknz78019j083zubd1qmv5,-0.4661100506782532
cmm7a565701dq0d21or6y503q,-0.4607211649417877
cmlzko01j01cl083zx1zzlp2k,-0.45873400568962097
cmlzknqrq00gn083z9c8ca0cb,-0.45602354407310486
cmlzknuz400u5083zz4vzdn4n,-0.4648829400539398
cmlzknu4n00r9083zfllq9owo,-0.3992876410484314
cmlzknmhf002f083za4zveqc4,-0.4677087068557739
cmm7a5bjz029u0d21d9ql0o9s,-0.5323330760002136
cmlzko2kg01jq083zji9a0ld1,-0.47020891308784485
cmlzknyco016i083z398dk7at,-0.4373856484889984
cmlzknpxd00do083zh2z8ww3r,-0.41933244466781616
cmlzknlk40000083z1dlu86y0,-0.47627463936805725
cmm7a529f00sg0d21ypg573bn,-0.45729437470436096
cmlv9znuj00qlyt3zdh517w4i,-0.41146957874298096
cmlv9zqub014gyt3z5melnse2,-0.40218621492385864
cmlv9zhra0000yt3ziyevkjel,-0.45980414748191833
cmlv9zj2n004eyt3zdtvc9xwc,0.40506306290626526
cmlv9zjph006wyt3z8kfp3afw,-0.4144848585128784
cmlx9p5x80amjzl3z58axeyny,-0.42606526613235474
cmlv9zn9i00o2yt3zm4rm7305,-0.4259597659111023
cmlv9zkbp009zyt3z7nqua18i,-0.4772166609764099
cmlv9zs0g019wyt3z7uqvwu75,-0.4234600365161896
cmlx9p6sc0argzl3z3c2wuwix,-0.4486103951931
cmlx9pf8s0c1szl3z8162e42x,-0.48217716813087463
cmlv9zsli01cqyt3zpy84hhtl,-0.4017469882965088
cmlx9p77y0at9zl3zqzghpcmd,-0.44015994668006897
cmlx9pcn10bmwzl3z7v00bdq0,-0.4094228446483612
cmlx9p9xg0b8hzl3zy3d72tyo,-0.4510645568370819
cmlv9zt6k01fjyt3zcryd4ae9,-0.4455900192260742
cmlx9pdid0bruzl3zjsd6j597,-0.43631845712661743
cmlv9zpmz00yiyt3zy2sh0wtv,-0.423628032207489
cmlv9zli100ftyt3zj3z05k5d,0.3921971619129181
cmlx9pfod0c47zl3zwz0sigcn,-0.4236442744731903
